tick,x,y,z,dx,dy,dz,yaw,pitch,onGround,sprinting,sneaking,keyUp,keyDown,keyLeft,keyRight,keyJump,keyShift,keySprint
3714,-4592115201399972965,4634286823636626073,-4582193795912160332,4589671765553417613,-4628715563038355714,-4632673681619267304,-1008067033,1102703309,0,0,0,1,0,0,0,0,0,0
3715,-4592127612058310613,4634276104000833330,-4582190642207144504,4590446794762488720,-4626000674262927107,-4632830119058324297,-1008090911,1102512290,0,0,0,1,0,0,0,0,0,0
3716,-4592141544896427030,4634274385308418048,-4582187571708362786,4591156008785452382,-4633058300709086167,-4632985188857179545,-1008110311,1102345149,1,0,0,1,0,0,0,0,0,0
3717,-4592167453977981700,4634274385308418048,-4582183803238054652,4591907357071222131,-4633058300709086167,-4634783347547427430,-1008126728,1102201885,1,0,0,1,0,0,0,0,0,0
3718,-4592194839840177254,4634274385308418048,-4582180779267126260,4592320194100894606,-4633058300709086167,-4636448358065667689,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3719,-4592223032024696387,4634274385308418048,-4582178161792906423,4592545603145277631,-4633058300709086167,-4637357453914220741,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3720,-4592251664461255331,4634274385308418048,-4582175766265915237,4592668676497806055,-4633058300709086167,-4637853820305184968,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3721,-4592280537275455932,4634274385308418048,-4582173491922124970,4592735874556091806,-4633058300709086167,-4638124836386130666,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3722,-4592309541335864122,4634274385308418048,-4582171283744370090,4592772564700177483,-4633058300709086167,-4638272811183514679,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3723,-4592338617056709979,4634274385308418048,-4582169111693274727,4592792597521175127,-4633058300709086167,-4638353605432270814,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3724,-4592367731904159347,4634274385308418048,-4582166959367337752,4592803535442710309,-4633058300709086167,-4638397719097215582,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3725,-4592396868114736714,4634274385308418048,-4582164817811338508,4592809507548562194,-4633058300709086167,-4638421805161073085,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3726,-4592426015989583323,4634303940180049920,-4582162682135725948,4592812768318736071,4599674017386589685,-4638434956153466804,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3727,-4592444578631404182,4634327387045161966,-4582161322779533016,4593313126989593704,4598108061816866538,-4638144405773668845,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3728,-4592464118536254060,4634344848063768081,-4582159892488188766,4593720036655551249,4595104603415595319,-4637880004920432715,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3729,-4592484547750485975,4634356442952684214,-4582158397645854956,4593927210175161262,4590650808332220283,-4637639400137053648,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3730,-4592505786236278866,4634362289034392276,-4582156844062118954,4594115738083439715,4569101448040898630,-4637420449777868586,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3731,-4592527761159213470,4634362501284926779,-4582155237023705417,4594287298484917449,-4633271298369615887,-4637221204945267978,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3732,-4592550406239966346,4634357192380803737,-4582153581341533921,4594443418454761537,-4628715563038355714,-4637039892142376021,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3733,-4592573661164351426,4634346472745010994,-4582151881393541406,4594585487631414066,-4626000674262927107,-4636874897486989222,-1008131205,1102154131,0,0,0,1,0,0,0,0,0,0
3734,-4592597471046457805,4634344754052595712,-4582150141163650603,4594714770585893780,-4633058300709086167,-4636724752346260078,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3735,-4592632377541822616,4634344754052595712,-4582147591168503176,4594047111153366432,-4633058300709086167,-4637508365208952929,-1008131205,1102154131,1,0,0,1,0,0,0,0,0,0
3736,-4592664675992529117,4634374308924227584,-4582145232485089805,4593682569060863978,4599674017386589685,-4637936217881679438,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3737,-4592684958848969284,4634397755789339630,-4582143751366623487,4593893114663013218,4598108061816866538,-4637690553933262410,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3738,-4592706064149167847,4634415216807945745,-4582142210271607263,4594084711166490805,4595104603415595319,-4637466999733760121,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3739,-4592727917873208119,4634426811696861878,-4582140614597929051,4594259063989680227,4590650808332220283,-4637263565406350096,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3740,-4592750452662963975,4634432657778569940,-4582138969257666998,4594417725063355186,4569101448040898630,-4637078440163071695,-1008131205,1102154131,0,0,0,1,0,0,0,1,0,0
3741,-4592773608479011420,4634432870029104443,-4582137279800002570,4594562399352413239,-4633271298369615887,-4636913998717414224,-1008134190,1102154131,0,0,0,1,0,0,0,0,0,0
3742,-4592797421093621683,4634427561124981401,-4582135664543052193,4594715407150017033,-4628715563038355714,-4637190571498909001,-1008452058,1101509440,0,0,0,1,0,0,0,0,0,0
3743,-4592821843507849661,4634416841489188658,-4582134238266557195,4594857466073054014,-4626000674262927107,-4637894969709371980,-1008783357,1100745361,0,0,0,1,0,0,0,0,0,0
3744,-4592846787802672857,4634415122796773376,-4582133055254880325,4594979043380019940,-4633058300709086167,-4638895794384395259,-1008978854,1100387199,1,0,0,1,0,0,0,0,0,0
3745,-4592882887299746741,4634444677668405248,-4582132795024342389,4594213864179622611,4599674017386589685,-4652066144250472625,-1009113165,1100172303,0,0,0,1,0,0,0,1,0,0
3746,-4592905279222484319,4634468124533517294,-4582132814594098028,4594384442761818070,4598108061816866538,4557807608966338684,-1009108688,1100172303,0,0,0,1,0,0,0,1,0,0
3747,-4592928348858434289,4634485585552123409,-4582132981755535708,4594542322836326821,4595104603415595319,4571634589148158495,-1009074364,1100196180,0,0,0,1,0,0,0,1,0,0
3748,-4592951664613147820,4634497180441039542,-4582132736274961424,4594599658665138541,4590650808332220283,-4649402058703226364,-1009011686,1100196180,0,0,0,1,0,1,0,1,0,0
3749,-4592975112355351993,4634503026522747604,-4582132083636225694,4594630406471844680,4569101448040898630,-4642849576270117450,-1008907223,1100291689,0,0,0,1,0,1,0,1,0,0
3750,-4592998545691864873,4634503238773282107,-4582131020023800356,4594627050521904173,-4633271298369615887,-4639785882398423416,-1008766944,1100482707,0,0,0,1,0,1,0,1,0,0
3751,-4593021803668868017,4634497929869159065,-4582129540774920507,4594586198769338748,-4628715563038355714,-4637697522555282914,-1008611742,1100697604,0,0,0,1,0,1,0,1,0,0
3752,-4593044795476911293,4634487210233366322,-4582127659360080891,4594524192046660837,-4626000674262927107,-4636198505200286133,-1008516232,1100816990,0,0,0,1,0,1,0,1,0,0
3753,-4593066448716300288,4634485491540951040,-4582125400203837345,0,-4633058300709086167,-4634790526960356072,-1008466985,1100864744,1,0,0,1,0,1,0,0,0,0
3754,-4593066448716300288,4634485491540951040,-4582120598451204824,0,-4633058300709086167,-4633338257360240038,-1008458031,1100864744,1,0,0,1,0,1,0,0,0,0
3755,-4593066448716300288,4634485491540951040,-4582115230773571298,0,-4633058300709086167,-4632705435423212336,-1008458031,1100864744,1,0,0,1,0,1,0,0,0,0
3756,-4593066448716300288,4634515046412582912,-4582109554100851333,0,4599674017386589685,-4632359914605462060,-1008458031,1100864744,0,0,0,1,0,1,0,1,0,0
3757,-4593066448716300288,4634538493277694958,-4582105905453128351,0,4598108061816866538,-4631907704207271304,-1008458031,1100864744,0,0,0,1,0,1,0,1,0,0
3758,-4593068208592372070,4634555954296301073,-4582102035999546877,4577713313645019837,4595104603415595319,-4631496192733058026,-1008458031,1100864744,0,0,0,1,0,1,0,1,0,0
3759,-4593071554114704886,4634567549185217206,-4582097962463231081,4581892204649337249,4590650808332220283,-4631115847811794941,-1008444600,1100888621,0,0,0,1,0,1,0,0,0,0
3760,-4593077328405607399,4634573395266925268,-4582094156516446762,4585541536425463168,4569101448040898630,-4631614549084189393,-1008393861,1100936375,0,0,0,1,0,0,0,0,0,0
3761,-4593085298096553402,4634573607517459771,-4582090571300533272,4587587298060948055,-4633271298369615887,-4632025920805392341,-1008331183,1100984129,0,0,0,1,0,0,0,0,0,0
3762,-4593095251920974843,4634568298613336729,-4582087169227610110,4589302106671260209,-4628715563038355714,-4632367240743444666,-1008281936,1100984129,0,0,0,1,0,0,0,0,0,0
3763,-4593106998225917018,4634557578977543986,-4582083918828907477,4590137259219549404,-4626000674262927107,-4632649912962904934,-1008240151,1101008006,0,0,0,1,0,0,0,0,0,0
3764,-4593120365511771830,4634555860285128704,-4582080795777565824,4590892506668131390,-4633058300709086167,-4632887247699457410,-1008210305,1101031883,1,0,0,1,0,0,0,0,0,0
3765,-4593145855018011699,4634585415156760576,-4582077064142699921,4591790063939194865,4599674017386589685,-4634865726929368373,-1008174490,1101055760,0,0,0,1,0,0,0,1,0,0
3766,-4593162426258469016,4634608862021872622,-4582074838666401834,4592385293239552202,4598108061816866538,-4634916064245477412,-1008146136,1101103514,0,0,0,1,0,0,0,1,0,0
3767,-4593180159478557669,4634626323040478737,-4582072624970658929,4592926682804987012,4595104603415595319,-4634959974616909198,-1008144644,1101103514,0,0,0,1,0,0,0,1,0,0
3768,-4593198950100141312,4634637917929394870,-4582070421995221550,4593419347323731195,4590650808332220283,-4634999933056063719,-1008144644,1101103514,0,0,0,1,0,0,0,1,0,0
3769,-4593218702957113127,4634643764011102932,-4582068228775262480,4593769645983307482,4569101448040898630,-4635036295236742285,-1008144644,1101103514,0,0,0,1,0,0,0,0,0,0
3770,-4593239331448313414,4634643976261637435,-4582066044432788927,4593973633739051295,-4633271298369615887,-4635069384822113416,-1008144644,1101103514,0,0,0,1,0,0,0,0,0,0
3771,-4593259473822093371,4634638667357514393,-4582063442032220016,4593860387821547395,-4628715563038355714,-4633857574159565814,-1008144644,1101103514,0,0,0,1,0,1,0,0,0,0
3772,-4593279173829008078,4634627947721721650,-4582060459198773365,4593757334033648853,-4626000674262927107,-4633148568993546319,-1008144644,1101103514,0,0,0,1,0,1,0,0,0,0
3773,-4593298455697507857,4634626229029306368,-4582057128015780386,4593648229093493834,-4633058300709086167,-4632499356892335414,-1008132705,1101127391,1,0,0,1,0,1,0,0,0,0
3774,-4593322628185775838,4634626229029306368,-4582050992542358385,4591421888888353271,-4633058300709086167,-4631846879930449293,-1008110320,1101199022,1,0,0,1,0,1,0,0,0,0
3775,-4593342253915319937,4634655783900938240,-4582044512507722716,4590150833245938082,4599674017386589685,-4631461588780084047,-1008080474,1101270653,0,0,0,1,0,1,0,1,0,0
3776,-4593354239204270093,4634679230766050286,-4582040346374243696,4590248606651756973,4598108061816866538,-4630943276325664355,-1008068535,1101294530,0,0,0,1,0,1,0,1,0,0
3777,-4593366415456903489,4634696691784656401,-4582035927158511542,4590337580453616374,4595104603415595319,-4630471611978549149,-1008068535,1101294530,0,0,0,1,0,1,0,1,0,0
3778,-4593378765486493642,4634708286673572534,-4582031277637922398,4590418546615641860,4590650808332220283,-4630042397410304422,-1008068535,1101294530,0,0,0,1,0,1,0,0,0,0
3779,-4593391273653119001,4634714132755280596,-4582026418539907353,4590492225825208474,4569101448040898630,-4629676114539407504,-1008068535,1101294530,0,0,0,1,0,1,0,0,0,0
3780,-4593403923797201110,4634714345005815099,-4582021368483187479,4590558375963764131,-4633271298369615887,-4629498171574771423,-1008067043,1101294530,0,0,0,1,0,1,0,0,0,0
3781,-4593416685037582608,4634709036101692057,-4582016142391401965,4590610137953066939,-4628715563038355714,-4629334135054477567,-1008053612,1101366161,0,0,0,1,0,1,0,0,0,0
3782,-4593430895685439674,4634698316465899314,-4582011154821958101,4591285445903545707,-4626000674262927107,-4629556399719726442,-1008020781,1101533302,0,0,0,1,0,0,0,0,0,0
3783,-4593446387240217358,4634696597773484032,-4582006359209002532,4591882246073200122,-4633058300709086167,-4629770127980999377,-1007947656,1101843709,1,0,0,1,0,0,0,1,0,0
3784,-4593472780877678231,4634726152645115904,-4582000963696459776,4592042815659646938,4599674017386589685,0,-1007782006,1102249624,0,0,0,1,0,0,0,1,0,0
3785,-4593487191805405735,4634749599510227950,-4582000963696459776,4591378760303469667,4598108061816866538,0,-1007592480,1102631662,0,0,0,0,0,0,0,1,0,0
3786,-4593500305750015705,4634767060528834065,-4582000963696459776,4590774469911932805,4595104603415595319,0,-1007399969,1102942069,0,0,0,0,0,0,0,1,0,0
3787,-4593510271604345531,4634778655417750198,-4582000480433105463,4589307711646336487,4590650808332220283,-4645013228880743490,-1007173134,1103276354,0,0,0,0,0,1,0,1,0,0
3788,-4593517223905228592,4634784501499458260,-4581999598441540155,4586639253277373524,4569101448040898630,-4641139815095130741,-1007022408,1103467373,0,0,0,0,0,1,0,1,0,0
3789,-4593521337568757227,4634784713749992763,-4581998384124555789,4583323774074419237,-4633271298369615887,-4638685019133692439,-1006916453,1103586759,0,0,0,0,0,1,0,0,0,0
3790,-4593525081002676170,4634779404845869721,-4581997279096068170,4582633784535543005,-4628715563038355714,-4639477137241717543,-1006867206,1103658390,0,0,0,0,0,0,0,0,0,0
3791,-4593528487527640584,4634768685210076978,-4581996273520115456,4582005894037069938,-4626000674262927107,-4640218528064092924,-1006861237,1103682267,0,0,0,0,0,0,0,0,0,0
3792,-4593531587465447540,4634766966517661696,-4581995358445972114,4581434513666992364,-4633058300709086167,-4640893193731898269,-1006859745,1103682267,1,0,0,0,0,0,0,0,0,0
3793,-4593534408408933169,4634766966517661696,-4581994525728477674,4577462425660194311,-4633058300709086167,-4644769203296293512,-1006858253,1103682267,1,0,0,0,0,0,0,0,0,0
3794,-4593535948644255225,4634766966517661696,-4581994071064672899,4573539236789905157,-4633058300709086167,-4648587474495292334,-1006837360,1103706144,1,0,0,0,0,0,0,0,0,0
3795,-4593536789612838748,4634766966517661696,-4581993822818206658,4569669445782886023,-4633058300709086167,-4652342695391954806,-1006807514,1103730021,1,0,0,0,0,0,0,0,0,0
3796,-4593544615322546757,4634766966517661696,-4581990772218717055,4584407993626021960,-4633058300709086167,-4636388805518399833,-1006773192,1103777775,1,0,0,1,0,0,0,0,0,0
3797,-4593556021858499787,4634766966517661696,-4581986155561975310,4586538261654033588,-4633058300709086167,-4633545233090113015,-1006735884,1103849406,1,0,0,1,0,0,0,0,0,0
3798,-4593569270028946185,4634766966517661696,-4581980666875412364,4587567926985411892,-4633058300709086167,-4632570122254545579,-1006717975,1103897160,1,0,0,1,0,0,0,0,0,0
3799,-4593583410734906086,4634766966517661696,-4581974685536220090,4588066947219116061,-4633058300709086167,-4632019234079223488,-1006700065,1103921037,1,0,0,1,0,0,0,0,0,0
3800,-4593597943550355867,4634766966517661696,-4581968421562278517,4588286177228810359,-4633058300709086167,-4631703189604770026,-1006685141,1103968791,1,0,0,1,0,0,0,0,0,0
3801,-4593612670902298064,4634766966517661696,-4581962000498091004,4588394943372499414,-4633058300709086167,-4631527530014634146,-1006682157,1103968791,1,0,0,1,0,0,0,0,0,0
3802,-4593627504471177457,4634766966517661696,-4581955493662619245,4588454329693851514,-4633058300709086167,-4631431619867279740,-1006682157,1103968791,1,0,0,1,0,0,0,0,0,0
3803,-4593642396034511296,4634766966517661696,-4581948939996020848,4588486754629076002,-4633058300709086167,-4631379252920741677,-1006682157,1103968791,1,0,0,1,0,0,0,0,0,0
3804,-4593657319262820940,4634766966517661696,-4581942360759624336,4588504458645764941,-4633058300709086167,-4631350660564610817,-1006682157,1103968791,1,0,0,1,0,0,0,0,0,0
3805,-4593672899642512843,4634766966517661696,-4581935767562116432,4588514125039999879,-4633058300709086167,-4631335049136350059,-1006682157,1103968791,1,0,0,1,0,0,0,0,0,0
3806,-4593702799556965966,4634796521389293568,-4581929166741840823,4588519402891865192,4599674017386589685,-4631326525295529619,-1006682157,1103968791,0,0,0,1,0,0,0,1,0,0
3807,-4593721841885566371,4634819968254405614,-4581924962506770448,4589033023032990438,4598108061816866538,-4630872267149841071,-1006682157,1103968791,0,0,0,1,0,0,0,1,0,0
3808,-4593737666345253879,4634837429273011729,-4581920458545753033,4587533753505884730,4595104603415595319,-4630313673880762371,-1006682157,1103968791,0,0,0,1,0,1,0,1,0,0
3809,-4593750562544146259,4634849024161927862,-4581915681834115950,4586169418196898627,4590650808332220283,-4629805353991251062,-1006682157,1103968791,0,0,0,1,0,1,0,0,0,0
3810,-4593760794025638275,4634854870243635924,-4581910656919407817,4584927873029940156,4569101448040898630,-4629521599907667220,-1006682157,1103968791,0,0,0,1,0,1,0,0,0,0
3811,-4593768600614226075,4634855082494170427,-4581905406139898519,4582931713127729331,-4633271298369615887,-4629311130045283652,-1006682157,1103968791,0,0,0,1,0,1,0,0,0,0
3812,-4593774200550207444,4634849773590047385,-4581899949823414237,4580875465903691332,-4628715563038355714,-4629119602464994813,-1006682157,1103968791,0,0,0,1,0,1,0,0,0,0
3813,-4593777792432259088,4634839053954254642,-4581894306468277329,4577847740715984616,-4626000674262927107,-4628945312361908960,-1006682157,1103968791,0,0,0,1,0,1,0,0,0,0
3814,-4593779556985182019,4634837335261839360,-4581888492907961626,4573227146326051593,-4633058300709086167,-4628786708363529893,-1006682157,1103968791,1,0,0,1,0,1,0,0,0,0
